year,cohort_index,mineral,fast,slow,root,vol,nonRootVol,cumVol,inputYrs,omPackingDensity,mineralPackingDensity
926,1,150,0,0,0,100,100,100,99999,0.1,1.5
927,2,0.011543807283382081,0,0,0,0.007695871522254721,0,0,1,0.1,1.5
927,1,150,0,0,0.10232820519660141,101.4618315028086,100,101.4618315028086,99999,0.1,1.5
947,3,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
947,2,0.011543807283382081,0,0,4.247542288113636e-5,0.008302663277699527,0.007695871522254721,0.008302663277699527,1,0.1,1.5
947,1,150,0.025840455857727634,0.5111552585198027,0.10228572977372029,106.83118185482844,105.37765301529755,106.83948451810615,99999,0.1,1.5
967,4,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
967,3,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
967,2,0.011543807283382081,1.072611688917585e-5,2.1217547715051975e-4,4.059337068552914e-5,0.010504792758159236,9.166205587589246,9.794450304712482,1,0.1,1.5
967,1,150,0.025829729740838456,1.0210770016579371,0.05835107499797487,111.3026540996731,119.635272901577,121.09710440438559,99999,0.1,1.5
987,5,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
987,4,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
987,3,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
987,2,0.011543807283382081,1.025085118321443e-5,4.1452567964669093e-4,2.881933281970311e-5,0.012355341585120961,20.612209362908878,21.770420690222117,1,0.1,1.5
987,1,150,0.014735119948983553,1.3105151601509342,0.021253412284674714,113.55612297649454,133.86471216390805,135.32654366671665,99999,0.1,1.5
1007,6,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1007,5,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1007,4,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1007,3,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1007,2,0.011543807283382081,7.277609297904825e-6,5.576572697816546e-4,8.080608879665448e-6,0.01346065758275982,33.87172901120946,35.3134938249511,1,0.1,1.5
1007,1,150,0.005367023304210786,1.4140627865775957,0.0014046682346872848,114.21436478788502,148.0660271100275,149.52785861283613,99999,0.1,1.5
1027,7,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1027,6,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1027,5,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1027,4,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1027,3,0.23087614566764164,0.005017546155032192,1.397702456504491,0.0014127488435669508,14.201299583376997,48.039501247936734,49.501332750745334,20,0.1,1.5
1027,2,0.011543807283382081,2.040557797895315e-6,5.969076986815445e-4,0,0.01368535408704912,48.05318660202378,49.515018104832386,1,0.1,1.5
1027,1,150,3.547142006786073e-4,1.418254019113314,0,114.18608733313992,162.2392739351637,163.7011054379723,99999,0.1,1.5
1047,8,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1047,7,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1047,6,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1047,5,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1047,4,0.23087614566764164,0.005017546155032192,1.397702456504491,0.0014127488435669508,14.201299583376997,48.039501247936734,49.501332750745334,20,0.1,1.5
1047,3,0.23087614566764164,3.567547584765027e-4,1.401966743318897,0,14.177152411218827,62.216653659155554,63.67848516196416,20,0.1,1.5
1047,2,0.011543807283382081,2.040557797895341e-46,5.957150167286234e-4,0,0.013653021689540955,62.23030668084509,63.692138183653704,1,0.1,1.5
1047,1,150,3.5471420067861175e-44,1.4154202041416013,0,114.15420204141601,176.3845087222611,177.84634022506972,99999,0.1,1.5
1067,9,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1067,8,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1067,7,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1067,6,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1067,5,0.23087614566764164,0.005017546155032192,1.397702456504491,0.0014127488435669508,14.201299583376997,48.039501247936734,49.501332750745334,20,0.1,1.5
1067,4,0.23087614566764164,3.567547584765027e-4,1.401966743318897,0,14.177152411218827,62.216653659155554,63.67848516196416,20,0.1,1.5
1067,3,0.23087614566764164,3.5675475847650723e-44,1.3991654719715085,0,14.145572150160179,76.36222580931573,77.82405731212434,20,0.1,1.5
1067,2,0.011543807283382081,2.0405577978953665e-86,5.945247178748714e-4,0,0.013641118701003437,76.37586692801673,77.83769843082534,1,0.1,1.5
1067,1,150,3.547142006786162e-84,1.4125920514188128,0,114.12592051418812,190.50178744220486,191.96361894501348,99999,0.1,1.5
1087,10,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1087,9,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1087,8,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1087,7,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1087,6,0.23087614566764164,0.005017546155032192,1.397702456504491,0.0014127488435669508,14.201299583376997,48.039501247936734,49.501332750745334,20,0.1,1.5
1087,5,0.23087614566764164,3.567547584765027e-4,1.401966743318897,0,14.177152411218827,62.216653659155554,63.67848516196416,20,0.1,1.5
1087,4,0.23087614566764164,3.5675475847650723e-44,1.3991654719715085,0,14.145572150160179,76.36222580931573,77.82405731212434,20,0.1,1.5
1087,3,0.23087614566764164,3.567547584765117e-84,1.3963697978475915,0,14.11761540892101,90.47984121823674,91.94167272104535,20,0.1,1.5
1087,2,0.011543807283382081,2.0405577978953922e-126,5.933367973586155e-4,0,0.013629239495840877,90.49347045773258,91.95530196054119,1,0.1,1.5
1087,1,150,3.5471420067862063e-124,1.4097695496312024,0,114.09769549631203,204.5911659540446,206.05299745685323,99999,0.1,1.5
1107,11,0.23087614566764164,0.04560080445481345,0.9020386915055342,0,9.63031239004857,0,0,20,0.1,1.5
1107,10,0.23087614566764164,4.5600804454814025e-42,0.9002363269681499,0.04393653682794104,9.783945511954323,9.156280700126594,9.783945511954323,20,0.1,1.5
1107,9,0.23087614566764164,0.011095085057560869,1.1179116744931028,0.037109436751165945,11.974119836682673,20.600265726078323,21.758065348636997,20,0.1,1.5
1107,8,0.23087614566764164,0.009371069886658067,1.301048993550642,0.01986948277392748,13.541967818731344,33.85838379089641,35.30003316736834,20,0.1,1.5
1107,7,0.23087614566764164,0.005017546155032192,1.397702456504491,0.0014127488435669508,14.201299583376997,48.039501247936734,49.501332750745334,20,0.1,1.5
1107,6,0.23087614566764164,3.567547584765027e-4,1.401966743318897,0,14.177152411218827,62.216653659155554,63.67848516196416,20,0.1,1.5
1107,5,0.23087614566764164,3.5675475847650723e-44,1.3991654719715085,0,14.145572150160179,76.36222580931573,77.82405731212434,20,0.1,1.5
1107,4,0.23087614566764164,3.567547584765117e-84,1.3963697978475915,0,14.11761540892101,90.47984121823674,91.94167272104535,20,0.1,1.5
1107,3,0.23087614566764164,3.567547584765162e-124,1.3935797097633273,0,14.089714528078368,104.5695557463151,106.03138724912372,20,0.1,1.5
